SYMBOL,SERIES,CLOSE,TIMESTAMP
20MICRONS,EQ,58.75,01-JAN-2018
3IINFOTECH,EQ,8.8,01-JAN-2018
3MINDIA,EQ,19264.55,01-JAN-2018
5PAISA,EQ,357.45,01-JAN-2018
63MOONS,EQ,119.4,01-JAN-2018
8KMILES,EQ,901.95,01-JAN-2018
A2ZINFRA,EQ,42.35,01-JAN-2018
AARTIDRUGS,EQ,634.15,01-JAN-2018
AARTIIND,EQ,1141.0,01-JAN-2018
AARVEEDEN,EQ,50.2,01-JAN-2018
AARVI,SM,107.0,01-JAN-2018
ABAN,EQ,201.3,01-JAN-2018
ABB,EQ,1399.65,01-JAN-2018
ABBOTINDIA,EQ,5497.75,01-JAN-2018
ABCAPITAL,EQ,186.4,01-JAN-2018
ABFRL,EQ,170.0,01-JAN-2018
ABGSHIP,BZ,13.7,01-JAN-2018
ABMINTLTD,BE,42.05,01-JAN-2018
ACC,EQ,1731.35,01-JAN-2018
ACCELYA,EQ,1433.65,01-JAN-2018
ACCORD,SM,57.0,01-JAN-2018
ACE,EQ,141.6,01-JAN-2018
ADANIENT,EQ,166.05,01-JAN-2018
ADANIPORTS,EQ,399.65,01-JAN-2018
ADANIPOWER,EQ,42.6,01-JAN-2018
ADANITRANS,EQ,219.7,01-JAN-2018
ADFFOODS,EQ,312.85,01-JAN-2018
ADHUNIK,EQ,6.95,01-JAN-2018
ADHUNIKIND,BE,94.3,01-JAN-2018
ADLABS,BE,71.65,01-JAN-2018
ADORWELD,EQ,495.5,01-JAN-2018
ADSL,BE,27.15,01-JAN-2018
ADVANIHOTR,EQ,79.25,01-JAN-2018
ADVENZYMES,EQ,278.45,01-JAN-2018
AEGISCHEM,EQ,289.45,01-JAN-2018
AFL,EQ,54.7,01-JAN-2018
AGARIND,BE,631.4,01-JAN-2018
AGCNET,BE,127.6,01-JAN-2018
AGLSL,EQ,116.4,01-JAN-2018
AGRITECH,EQ,118.85,01-JAN-2018
AGROPHOS,SM,31.55,01-JAN-2018
AHLEAST,EQ,274.1,01-JAN-2018
AHLUCONT,EQ,383.5,01-JAN-2018
AHLWEST,BE,263.65,01-JAN-2018
AIAENG,EQ,1536.65,01-JAN-2018
AIFL,EQ,453.2,01-JAN-2018
AIRAN,SM,218.0,01-JAN-2018
AIROLAM,SM,55.75,01-JAN-2018
AISL,SM,170.35,01-JAN-2018
AJANTPHARM,EQ,1493.75,01-JAN-2018
AJMERA,EQ,326.2,01-JAN-2018
AKASH,SM,72.5,01-JAN-2018
AKSHARCHEM,EQ,766.15,01-JAN-2018
AKSHOPTFBR,BE,36.35,01-JAN-2018
AKZOINDIA,EQ,1860.05,01-JAN-2018
ALANKIT,EQ,73.1,01-JAN-2018
ALBERTDAVD,EQ,347.2,01-JAN-2018
ALBK,EQ,73.75,01-JAN-2018
ALCHEM,BE,14.9,01-JAN-2018
ALEMBICLTD,EQ,57.85,01-JAN-2018
ALICON,EQ,701.95,01-JAN-2018
ALKALI,EQ,80.8,01-JAN-2018
ALKEM,EQ,2225.95,01-JAN-2018
ALKYLAMINE,EQ,658.8,01-JAN-2018
ALLCARGO,EQ,209.15,01-JAN-2018
ALLSEC,EQ,441.65,01-JAN-2018
ALMONDZ,BE,30.45,01-JAN-2018
ALOKTEXT,BE,4.05,01-JAN-2018
ALPA,EQ,44.8,01-JAN-2018
ALPHAGEO,EQ,919.7,01-JAN-2018
ALPSINDUS,BE,6.4,01-JAN-2018
AMARAJABAT,EQ,834.45,01-JAN-2018
AMBIKCO,EQ,1359.75,01-JAN-2018
AMBUJACEM,EQ,268.05,01-JAN-2018
AMDIND,EQ,46.9,01-JAN-2018
AMRUTANJAN,EQ,641.45,01-JAN-2018
AMTEKAUTO,BE,29.85,01-JAN-2018
ANANTRAJ,EQ,72.2,01-JAN-2018
ANDHRABANK,EQ,58.4,01-JAN-2018
ANDHRACEMT,EQ,13.85,01-JAN-2018
ANDHRSUGAR,EQ,533.3,01-JAN-2018
ANGIND,EQ,7.6,01-JAN-2018
ANIKINDS,EQ,46.05,01-JAN-2018
ANSALAPI,EQ,27.4,01-JAN-2018
ANSALHSG,EQ,27.15,01-JAN-2018
ANTGRAPHIC,BE,0.9,01-JAN-2018
APARINDS,EQ,806.25,01-JAN-2018
APCL,EQ,238.25,01-JAN-2018
APCOTEXIND,EQ,496.45,01-JAN-2018
APEX,EQ,830.05,01-JAN-2018
APLAPOLLO,EQ,1980.6,01-JAN-2018
APLLTD,EQ,531.2,01-JAN-2018
APOLLOHOSP,EQ,1202.55,01-JAN-2018
APOLLOTYRE,EQ,268.85,01-JAN-2018
APOLSINHOT,EQ,1304.6,01-JAN-2018
APTECHT,EQ,365.35,01-JAN-2018
ARCHIDPLY,EQ,116.65,01-JAN-2018
ARCHIES,EQ,45.65,01-JAN-2018
ARCOTECH,EQ,55.9,01-JAN-2018
ARENTERP,BE,20.5,01-JAN-2018
ARIES,BE,244.55,01-JAN-2018
ARIHANT,BE,56.1,01-JAN-2018
ARIHANTSUP,EQ,172.1,01-JAN-2018
ARMANFIN,BE,257.4,01-JAN-2018
AROGRANITE,EQ,82.0,01-JAN-2018
ARROWGREEN,EQ,480.85,01-JAN-2018
ARROWTEX,EQ,45.95,01-JAN-2018
ARSHIYA,EQ,107.2,01-JAN-2018
ARSSINFRA,BE,59.0,01-JAN-2018
ARVIND,EQ,445.95,01-JAN-2018
ARVSMART,EQ,199.75,01-JAN-2018
ASAHIINDIA,EQ,370.9,01-JAN-2018
ASAHISONG,EQ,362.65,01-JAN-2018
ASAL,EQ,101.3,01-JAN-2018
ASHAPURMIN,EQ,95.5,01-JAN-2018
ASHIANA,EQ,186.6,01-JAN-2018
ASHIMASYN,EQ,31.55,01-JAN-2018
ASHOKA,EQ,245.95,01-JAN-2018
ASHOKLEY,EQ,118.65,01-JAN-2018
ASIANHOTNR,EQ,176.4,01-JAN-2018
ASIANPAINT,EQ,1143.65,01-JAN-2018
ASIANTILES,EQ,570.15,01-JAN-2018
ASPINWALL,EQ,535.35,01-JAN-2018
ASSAMCO,BE,6.05,01-JAN-2018
ASTEC,EQ,549.2,01-JAN-2018
ASTRAL,EQ,835.55,01-JAN-2018
ASTRAMICRO,EQ,118.75,01-JAN-2018
ASTRAZEN,EQ,1174.25,01-JAN-2018
ASTRON,BE,126.75,01-JAN-2018
ATFL,EQ,710.4,01-JAN-2018
ATLANTA,EQ,115.4,01-JAN-2018
ATLASCYCLE,BE,222.7,01-JAN-2018
ATUL,EQ,2752.1,01-JAN-2018
ATULAUTO,EQ,456.35,01-JAN-2018
AUBANK,EQ,662.85,01-JAN-2018
AURIONPRO,EQ,245.1,01-JAN-2018
AUROPHARMA,EQ,683.95,01-JAN-2018
AUSOMENT,EQ,74.25,01-JAN-2018
AUSTRAL,BE,0.2,01-JAN-2018
AUTOAXLES,EQ,1441.0,01-JAN-2018
AUTOIND,BE,106.05,01-JAN-2018
AUTOLITIND,EQ,70.1,01-JAN-2018
AVADHSUGAR,EQ,808.6,01-JAN-2018
AVANTIFEED,EQ,2585.25,01-JAN-2018
AVTNPL,EQ,57.3,01-JAN-2018
AXISBANK,EQ,565.5,01-JAN-2018
AXISCADES,EQ,204.5,01-JAN-2018
AXISGOLD,EQ,2565.0,01-JAN-2018
AXISNIFTY,EQ,1045.0,01-JAN-2018
AYMSYNTEX,EQ,66.0,01-JAN-2018
BAFNAPHARM,EQ,28.5,01-JAN-2018
BAGFILMS,BE,7.8,01-JAN-2018
BAJAJ-AUTO,EQ,3289.25,01-JAN-2018
BAJAJCORP,EQ,487.75,01-JAN-2018
BAJAJELEC,EQ,489.25,01-JAN-2018
BAJAJFINSV,EQ,5171.85,01-JAN-2018
BAJAJHIND,EQ,16.1,01-JAN-2018
BAJAJHLDNG,EQ,2864.45,01-JAN-2018
BAJFINANCE,EQ,1725.65,01-JAN-2018
BALAJITELE,EQ,153.4,01-JAN-2018
BALAMINES,EQ,634.4,01-JAN-2018
BALKRISHNA,EQ,109.7,01-JAN-2018
BALKRISIND,EQ,1195.45,01-JAN-2018
BALLARPUR,EQ,19.05,01-JAN-2018
BALMLAWRIE,EQ,272.4,01-JAN-2018
BALPHARMA,EQ,122.5,01-JAN-2018
BALRAMCHIN,EQ,135.3,01-JAN-2018
BANARBEADS,EQ,102.75,01-JAN-2018
BANARISUG,EQ,2129.6,01-JAN-2018
BANCOINDIA,EQ,258.1,01-JAN-2018
BANG,EQ,40.85,01-JAN-2018
BANKBARODA,EQ,161.5,01-JAN-2018
BANKBEES,EQ,2577.82,01-JAN-2018
BANKINDIA,EQ,169.9,01-JAN-2018
BANSAL,SM,116.55,01-JAN-2018
BANSWRAS,EQ,144.05,01-JAN-2018
BARTRONICS,BE,15.15,01-JAN-2018
BASF,EQ,2135.6,01-JAN-2018
BASML,EQ,331.0,01-JAN-2018
BATAINDIA,EQ,755.3,01-JAN-2018
BAYERCROP,EQ,4455.5,01-JAN-2018
BBL,EQ,1308.35,01-JAN-2018
BBTC,EQ,1659.8,01-JAN-2018
BEARDSELL,EQ,66.55,01-JAN-2018
BEDMUTHA,EQ,29.35,01-JAN-2018
BEL,EQ,181.45,01-JAN-2018
BEML,EQ,1598.7,01-JAN-2018
BEPL,EQ,196.75,01-JAN-2018
BERGEPAINT,EQ,268.9,01-JAN-2018
BETA,SM,190.0,01-JAN-2018
BFINVEST,EQ,388.5,01-JAN-2018
BFUTILITIE,EQ,498.8,01-JAN-2018
BGLOBAL,BE,6.55,01-JAN-2018
BGRENERGY,EQ,140.95,01-JAN-2018
BHAGERIA,EQ,277.75,01-JAN-2018
BHAGYANGR,EQ,52.05,01-JAN-2018
BHAGYAPROP,EQ,24.95,01-JAN-2018
BHANDARI,BE,3.9,01-JAN-2018
BHARATFIN,EQ,990.4,01-JAN-2018
BHARATFORG,EQ,723.0,01-JAN-2018
BHARATGEAR,EQ,209.8,01-JAN-2018
BHARATIDIL,BZ,7.1,01-JAN-2018
BHARATIWIN,EQ,37.56,01-JAN-2018
BHARATRAS,EQ,4142.4,01-JAN-2018
BHARATWIRE,EQ,143.75,01-JAN-2018
BHARTIARTL,EQ,527.9,01-JAN-2018
BHEL,EQ,95.15,01-JAN-2018
BHUSANSTL,EQ,69.6,01-JAN-2018
BIGBLOC,EQ,138.8,01-JAN-2018
BIL,EQ,517.75,01-JAN-2018
BILENERGY,BE,1.6,01-JAN-2018
BILPOWER,EQ,1.5,01-JAN-2018
BINANIIND,EQ,136.5,01-JAN-2018
BINDALAGRO,EQ,42.1,01-JAN-2018
BIOCON,EQ,538.0,01-JAN-2018
BIOFILCHEM,BE,17.5,01-JAN-2018
BIRLACABLE,BE,64.0,01-JAN-2018
BIRLACORPN,EQ,1194.15,01-JAN-2018
BIRLAMONEY,EQ,96.95,01-JAN-2018
BKMINDST,EQ,36.95,01-JAN-2018
BLBLIMITED,BE,7.95,01-JAN-2018
BLISSGVS,EQ,213.45,01-JAN-2018
BLKASHYAP,EQ,64.3,01-JAN-2018
BLS,EQ,265.3,01-JAN-2018
BLUEBLENDS,EQ,36.5,01-JAN-2018
BLUEDART,EQ,4600.3,01-JAN-2018
BLUEDART,N2,10.12,01-JAN-2018
BLUEDART,N3,10.7,01-JAN-2018
BLUESTARCO,EQ,821.5,01-JAN-2018
BODALCHEM,EQ,167.35,01-JAN-2018
BOHRA,SM,45.1,01-JAN-2018
BOMDYEING,EQ,286.05,01-JAN-2018
BOSCHLTD,EQ,19791.9,01-JAN-2018
BPCL,EQ,508.6,01-JAN-2018
BPL,EQ,108.85,01-JAN-2018
BRFL,EQ,117.7,01-JAN-2018
BRIGADE,EQ,313.4,01-JAN-2018
BRITANNIA,EQ,4738.25,01-JAN-2018
BRNL,EQ,188.45,01-JAN-2018
BROOKS,EQ,110.3,01-JAN-2018
BSE,EQ,930.95,01-JAN-2018
BSELINFRA,EQ,7.05,01-JAN-2018
BSL,EQ,126.8,01-JAN-2018
BSLGOLDETF,EQ,2750.0,01-JAN-2018
BSLIMITED,EQ,1.5,01-JAN-2018
BSLNIFTY,EQ,110.0,01-JAN-2018
BURNPUR,BE,13.85,01-JAN-2018
BUTTERFLY,BE,564.45,01-JAN-2018
BVCL,BE,30.0,01-JAN-2018
BYKE,EQ,178.9,01-JAN-2018
CADILAHC,EQ,432.55,01-JAN-2018
CADSYS,SM,122.3,01-JAN-2018
CALSOFT,BE,86.6,01-JAN-2018
CAMLINFINE,EQ,133.5,01-JAN-2018
CANBK,EQ,360.7,01-JAN-2018
CANDC,BE,76.4,01-JAN-2018
CANFINHOME,EQ,477.4,01-JAN-2018
CANTABIL,EQ,113.85,01-JAN-2018
CAPACITE,EQ,391.75,01-JAN-2018
CAPF,EQ,694.9,01-JAN-2018
CAPLIPOINT,EQ,634.0,01-JAN-2018
CAPTRUST,EQ,515.0,01-JAN-2018
CARBORUNIV,EQ,373.75,01-JAN-2018
CAREERP,EQ,131.05,01-JAN-2018
CARERATING,EQ,1342.25,01-JAN-2018
CASTEXTECH,EQ,7.85,01-JAN-2018
CASTROLIND,EQ,191.75,01-JAN-2018
CCCL,BE,8.05,01-JAN-2018
CCHHL,EQ,20.4,01-JAN-2018
CCL,EQ,299.9,01-JAN-2018
CDSL,EQ,356.1,01-JAN-2018
CEATLTD,EQ,1943.7,01-JAN-2018
CEBBCO,BE,18.8,01-JAN-2018
CELEBRITY,EQ,15.65,01-JAN-2018
CELESTIAL,EQ,22.3,01-JAN-2018
CENTENKA,EQ,333.95,01-JAN-2018
CENTEXT,EQ,6.25,01-JAN-2018
CENTRALBK,EQ,74.7,01-JAN-2018
CENTUM,EQ,648.7,01-JAN-2018
CENTURYPLY,EQ,347.55,01-JAN-2018
CENTURYTEX,EQ,1417.05,01-JAN-2018
CERA,EQ,3723.7,01-JAN-2018
CEREBRAINT,EQ,40.3,01-JAN-2018
CESC,EQ,1064.0,01-JAN-2018
CGCL,EQ,119.75,01-JAN-2018
CGPOWER,EQ,92.8,01-JAN-2018
CHAMBLFERT,EQ,157.05,01-JAN-2018
CHENNPETRO,EQ,431.9,01-JAN-2018
CHOLAFIN,EQ,1317.85,01-JAN-2018
CHROMATIC,BE,3.0,01-JAN-2018
CIGNITITEC,BE,288.85,01-JAN-2018
CIMMCO,BE,125.95,01-JAN-2018
CINELINE,EQ,115.4,01-JAN-2018
CINEVISTA,BE,16.0,01-JAN-2018
CIPLA,EQ,611.5,01-JAN-2018
CLEDUCATE,EQ,291.95,01-JAN-2018
CLNINDIA,EQ,605.45,01-JAN-2018
CMICABLES,EQ,297.6,01-JAN-2018
CMMIPL,SM,92.05,01-JAN-2018
CNOVAPETRO,EQ,42.15,01-JAN-2018
COALINDIA,EQ,266.65,01-JAN-2018
COCHINSHIP,EQ,552.2,01-JAN-2018
COFFEEDAY,EQ,279.9,01-JAN-2018
COLPAL,EQ,1102.6,01-JAN-2018
COMPINFO,EQ,50.5,01-JAN-2018
COMPUSOFT,EQ,18.8,01-JAN-2018
CONCOR,EQ,1370.75,01-JAN-2018
CONSOFINVT,EQ,83.6,01-JAN-2018
CONTROLPR,EQ,473.2,01-JAN-2018
CORALFINAC,EQ,58.7,01-JAN-2018
CORDSCABLE,BE,125.75,01-JAN-2018
COROMANDEL,EQ,556.9,01-JAN-2018
CORPBANK,EQ,40.4,01-JAN-2018
COSMOFILMS,EQ,372.15,01-JAN-2018
COUNCODOS,BE,3.8,01-JAN-2018
COX&KINGS,EQ,273.45,01-JAN-2018
CPSEETF,EQ,30.15,01-JAN-2018
CREATIVE,SM,102.0,01-JAN-2018
CREATIVEYE,EQ,4.8,01-JAN-2018
CREST,EQ,280.05,01-JAN-2018
CRISIL,EQ,1895.05,01-JAN-2018
CRMFGETF,EQ,2743.5,01-JAN-2018
CROMPTON,EQ,270.6,01-JAN-2018
CROWN,SM,77.45,01-JAN-2018
CTE,EQ,80.4,01-JAN-2018
CUB,EQ,178.35,01-JAN-2018
CUBEXTUB,BE,28.5,01-JAN-2018
CUMMINSIND,EQ,913.05,01-JAN-2018
CUPID,EQ,305.05,01-JAN-2018
CURATECH,BE,6.15,01-JAN-2018
CYBERMEDIA,BE,12.85,01-JAN-2018
CYBERTECH,EQ,84.25,01-JAN-2018
CYIENT,EQ,577.7,01-JAN-2018
DAAWAT,EQ,91.5,01-JAN-2018
DABUR,EQ,349.0,01-JAN-2018
DALMIABHA,EQ,3193.85,01-JAN-2018
DALMIASUG,EQ,134.55,01-JAN-2018
DAMODARIND,EQ,122.6,01-JAN-2018
DATAMATICS,EQ,144.2,01-JAN-2018
DBCORP,EQ,357.5,01-JAN-2018
DBL,EQ,982.05,01-JAN-2018
DBREALTY,EQ,63.65,01-JAN-2018
DCAL,EQ,320.6,01-JAN-2018
DCBBANK,EQ,197.9,01-JAN-2018
DCM,EQ,113.45,01-JAN-2018
DCMSHRIRAM,EQ,552.85,01-JAN-2018
DCW,BE,41.0,01-JAN-2018
DECCANCE,EQ,553.2,01-JAN-2018
DEEPAKFERT,EQ,427.85,01-JAN-2018
DEEPAKNTR,EQ,230.25,01-JAN-2018
DEEPIND,EQ,206.55,01-JAN-2018
DELTACORP,EQ,307.15,01-JAN-2018
DELTAMAGNT,EQ,67.1,01-JAN-2018
DEN,EQ,108.6,01-JAN-2018
DENABANK,EQ,25.55,01-JAN-2018
DENORA,EQ,288.2,01-JAN-2018
DEVIT,SM,81.5,01-JAN-2018
DFMFOODS,EQ,1981.25,01-JAN-2018
DHAMPURSUG,EQ,216.15,01-JAN-2018
DHANBANK,EQ,30.2,01-JAN-2018
DHANUKA,EQ,745.2,01-JAN-2018
DHARSUGAR,EQ,29.8,01-JAN-2018
DHFL,EQ,590.85,01-JAN-2018
DHFL,N6,1030.0,01-JAN-2018
DHFL,N8,1032.96,01-JAN-2018
DHFL,NC,1064.1,01-JAN-2018
DHFL,NF,1125.0,01-JAN-2018
DHFL,NL,1023.0,01-JAN-2018
DHFL,NN,1015.0,01-JAN-2018
DHFL,NP,1045.73,01-JAN-2018
DHUNINV,EQ,424.65,01-JAN-2018
DIAMONDYD,EQ,1247.95,01-JAN-2018
DIAPOWER,EQ,18.65,01-JAN-2018
DICIND,EQ,559.85,01-JAN-2018
DIGJAMLTD,BE,17.5,01-JAN-2018
DISHTV,EQ,81.7,01-JAN-2018
DIVISLAB,EQ,1099.05,01-JAN-2018
DIXON,EQ,4187.55,01-JAN-2018
DLF,EQ,256.7,01-JAN-2018
DLINKINDIA,EQ,127.25,01-JAN-2018
DMART,EQ,1170.5,01-JAN-2018
DNAMEDIA,EQ,12.85,01-JAN-2018
DOLLAR,EQ,460.15,01-JAN-2018
DOLPHINOFF,EQ,122.1,01-JAN-2018
DONEAR,BE,71.75,01-JAN-2018
DPABHUSHAN,SM,79.65,01-JAN-2018
DPL,EQ,161.05,01-JAN-2018
DPSCLTD,EQ,31.45,01-JAN-2018
DPWIRES,SM,84.9,01-JAN-2018
DQE,BE,18.15,01-JAN-2018
DREDGECORP,EQ,847.6,01-JAN-2018
DRREDDY,EQ,2404.15,01-JAN-2018
DSKULKARNI,BE,23.8,01-JAN-2018
DSSL,EQ,61.0,01-JAN-2018
DTIL,BE,388.2,01-JAN-2018
DUCON,EQ,42.85,01-JAN-2018
DWARKESH,EQ,48.7,01-JAN-2018
DYNAMATECH,EQ,2180.55,01-JAN-2018
DYNPRO,BE,202.4,01-JAN-2018
EASTSILK,EQ,5.35,01-JAN-2018
EASUNREYRL,BE,23.9,01-JAN-2018
EBANK,EQ,2866.0,01-JAN-2018
ECEIND,EQ,413.25,01-JAN-2018
ECLERX,EQ,1571.95,01-JAN-2018
ECLFINANCE,N3,1037.2,01-JAN-2018
ECLFINANCE,N4,1613.01,01-JAN-2018
ECLFINANCE,N5,1079.83,01-JAN-2018
ECLFINANCE,N7,1585.0,01-JAN-2018
ECLFINANCE,NC,1075.0,01-JAN-2018
EDELWEISS,EQ,292.9,01-JAN-2018
EDL,EQ,53.05,01-JAN-2018
EDUCOMP,BZ,5.85,01-JAN-2018
EHFLNCD,N5,1084.99,01-JAN-2018
EICHERMOT,EQ,29893.15,01-JAN-2018
EIDPARRY,EQ,379.2,01-JAN-2018
EIFFL,SM,152.0,01-JAN-2018
EIHAHOTELS,EQ,384.5,01-JAN-2018
EIHOTEL,EQ,147.05,01-JAN-2018
EIMCOELECO,EQ,535.0,01-JAN-2018
EKC,EQ,68.9,01-JAN-2018
ELAND,EQ,22.25,01-JAN-2018
ELECON,EQ,104.9,01-JAN-2018
ELECTCAST,EQ,37.65,01-JAN-2018
ELECTHERM,EQ,160.55,01-JAN-2018
ELGIEQUIP,EQ,309.7,01-JAN-2018
ELGIRUBCO,EQ,51.65,01-JAN-2018
EMAMIINFRA,EQ,274.55,01-JAN-2018
EMAMILTD,EQ,1335.8,01-JAN-2018
EMCO,EQ,20.85,01-JAN-2018
EMKAY,EQ,215.9,01-JAN-2018
EMMBI,EQ,231.4,01-JAN-2018
ENDURANCE,EQ,1362.5,01-JAN-2018
ENERGYDEV,EQ,35.65,01-JAN-2018
ENGINERSIN,EQ,196.0,01-JAN-2018
ENIL,EQ,748.0,01-JAN-2018
EON,BE,116.95,01-JAN-2018
EQ30,EQ,231.35,01-JAN-2018
EQUITAS,EQ,147.5,01-JAN-2018
ERIS,EQ,783.85,01-JAN-2018
EROSMEDIA,EQ,203.3,01-JAN-2018
ESABINDIA,EQ,805.65,01-JAN-2018
ESCORTS,EQ,774.35,01-JAN-2018
ESL,BE,5.85,01-JAN-2018
ESSARSHPNG,EQ,31.4,01-JAN-2018
ESSDEE,BE,63.05,01-JAN-2018
ESSELPACK,EQ,295.7,01-JAN-2018
ESTER,EQ,63.9,01-JAN-2018
EUROCERA,EQ,7.75,01-JAN-2018
EUROMULTI,EQ,2.45,01-JAN-2018
EUROTEXIND,EQ,35.2,01-JAN-2018
EVEREADY,EQ,440.25,01-JAN-2018
EVERESTIND,EQ,589.7,01-JAN-2018
EXCEL,BE,94.65,01-JAN-2018
EXCELCROP,EQ,2123.0,01-JAN-2018
EXCELINDUS,EQ,621.3,01-JAN-2018
EXIDEIND,EQ,219.75,01-JAN-2018
FACT,EQ,52.25,01-JAN-2018
FAIRCHEM,EQ,497.9,01-JAN-2018
FARMAXIND,BZ,0.05,01-JAN-2018
FCL,EQ,83.6,01-JAN-2018
FCONSUMER,EQ,76.1,01-JAN-2018
FCSSOFT,BE,0.05,01-JAN-2018
FDC,EQ,248.5,01-JAN-2018
FEDDERELEC,EQ,78.55,01-JAN-2018
FEDERALBNK,EQ,108.7,01-JAN-2018
FEL,EQ,49.25,01-JAN-2018
FELDVR,EQ,49.0,01-JAN-2018
FELIX,SM,35.6,01-JAN-2018
FIEMIND,EQ,1014.9,01-JAN-2018
FILATEX,EQ,222.6,01-JAN-2018
FINCABLES,EQ,702.45,01-JAN-2018
FINPIPE,EQ,662.25,01-JAN-2018
FLEXITUFF,EQ,106.45,01-JAN-2018
FLFL,EQ,343.4,01-JAN-2018
FMGOETZE,EQ,525.6,01-JAN-2018
FMNL,EQ,141.4,01-JAN-2018
FOCUS,SM,170.0,01-JAN-2018
FORGE,SM,71.8,01-JAN-2018
FORTIS,EQ,157.4,01-JAN-2018
FORTUNEFIN,EQ,284.8,01-JAN-2018
FOSECOIND,EQ,1992.25,01-JAN-2018
FOURTHDIM,SM,166.25,01-JAN-2018
FRETAIL,EQ,526.3,01-JAN-2018
FSC,EQ,678.65,01-JAN-2018
FSL,EQ,40.95,01-JAN-2018
GABRIEL,EQ,201.7,01-JAN-2018
GAEL,EQ,192.6,01-JAN-2018
GAIL,EQ,498.65,01-JAN-2018
GAL,BE,7.95,01-JAN-2018
GALLANTT,EQ,40.1,01-JAN-2018
GALLISPAT,EQ,219.3,01-JAN-2018
GAMMNINFRA,EQ,3.8,01-JAN-2018
GAMMONIND,BZ,7.4,01-JAN-2018
GANDHITUBE,EQ,427.75,01-JAN-2018
GANECOS,EQ,403.5,01-JAN-2018
GANESHHOUC,EQ,177.25,01-JAN-2018
GANGESSECU,BE,106.0,01-JAN-2018
GARDENSILK,EQ,43.35,01-JAN-2018
GARWALLROP,EQ,937.35,01-JAN-2018
GATI,EQ,134.8,01-JAN-2018
GAYAPROJ,EQ,227.2,01-JAN-2018
GDL,EQ,237.9,01-JAN-2018
GEECEE,EQ,170.4,01-JAN-2018
GEMINI,BE,0.55,01-JAN-2018
GENESYS,EQ,323.45,01-JAN-2018
GENUSPAPER,BE,12.15,01-JAN-2018
GENUSPOWER,EQ,73.65,01-JAN-2018
GEOJITFSL,EQ,119.0,01-JAN-2018
GEPIL,EQ,740.95,01-JAN-2018
GESHIP,EQ,403.65,01-JAN-2018
GET&D,EQ,447.5,01-JAN-2018
GHCL,EQ,318.3,01-JAN-2018
GICHSGFIN,EQ,462.3,01-JAN-2018
GICRE,EQ,764.75,01-JAN-2018
GILLANDERS,BE,82.7,01-JAN-2018
GILLETTE,EQ,6771.75,01-JAN-2018
GINNIFILA,EQ,42.25,01-JAN-2018
GIPCL,EQ,133.15,01-JAN-2018
GITANJALI,EQ,71.05,01-JAN-2018
GKWLIMITED,EQ,579.8,01-JAN-2018
GLAXO,EQ,2463.0,01-JAN-2018
GLENMARK,EQ,596.1,01-JAN-2018
GLFL,BE,1.95,01-JAN-2018
GLOBALVECT,EQ,174.65,01-JAN-2018
GLOBOFFS,BE,38.75,01-JAN-2018
GLOBUSSPR,BE,160.5,01-JAN-2018
GMBREW,EQ,943.8,01-JAN-2018
GMDCLTD,EQ,168.0,01-JAN-2018
GMRINFRA,EQ,22.3,01-JAN-2018
GNA,EQ,434.65,01-JAN-2018
GNFC,EQ,487.8,01-JAN-2018
GOACARBON,EQ,885.4,01-JAN-2018
GOCLCORP,EQ,569.9,01-JAN-2018
GODFRYPHLP,EQ,989.3,01-JAN-2018
GODREJAGRO,EQ,591.25,01-JAN-2018
GODREJCP,EQ,986.25,01-JAN-2018
GODREJIND,EQ,602.25,01-JAN-2018
GODREJPROP,EQ,703.85,01-JAN-2018
GOENKA,BZ,0.3,01-JAN-2018
GOKEX,EQ,131.65,01-JAN-2018
GOKUL,BE,23.05,01-JAN-2018
GOKULAGRO,BE,29.85,01-JAN-2018
GOLDBEES,EQ,2643.6,01-JAN-2018
GOLDENTOBC,BE,50.4,01-JAN-2018
GOLDIAM,EQ,83.55,01-JAN-2018
GOLDINFRA,EQ,206.35,01-JAN-2018
GOLDIWIN,EQ,263.9,01-JAN-2018
GOLDSHARE,EQ,2620.0,01-JAN-2018
GOLDSTAR,SM,40.0,01-JAN-2018
GOLDTECH,EQ,17.05,01-JAN-2018
GOODLUCK,EQ,91.05,01-JAN-2018
GPIL,EQ,349.1,01-JAN-2018
GPPL,EQ,136.55,01-JAN-2018
GPTINFRA,EQ,197.4,01-JAN-2018
GRANULES,EQ,137.45,01-JAN-2018
GRAPHITE,EQ,725.1,01-JAN-2018
GRASIM,EQ,1143.95,01-JAN-2018
GRAVITA,EQ,159.4,01-JAN-2018
GREAVESCOT,EQ,140.4,01-JAN-2018
GREENLAM,EQ,1301.75,01-JAN-2018
GREENPLY,EQ,354.7,01-JAN-2018
GREENPOWER,EQ,11.15,01-JAN-2018
GRINDWELL,EQ,544.85,01-JAN-2018
GROBTEA,EQ,1463.4,01-JAN-2018
GRPLTD,EQ,1395.05,01-JAN-2018
GRUH,EQ,498.45,01-JAN-2018
GSCLCEMENT,EQ,35.25,01-JAN-2018
GSFC,EQ,152.6,01-JAN-2018
GSKCONS,EQ,6477.15,01-JAN-2018
GSPL,EQ,224.7,01-JAN-2018
GSS,EQ,28.7,01-JAN-2018
GTL,EQ,17.8,01-JAN-2018
GTLINFRA,EQ,7.15,01-JAN-2018
GTNIND,EQ,19.65,01-JAN-2018
GTNTEX,BE,23.85,01-JAN-2018
